"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"17","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-29 01:48:35,FALSE,NA,"880241556829155328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buzz2Makers",16,TRUE,FALSE,NA,NA
"18","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-29 01:47:20,FALSE,NA,"880241240230551552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","KelkJames",16,TRUE,FALSE,NA,NA
"19","RT @CapitalOne: It’s here! Now you can see account updates by enabling the Capital One Skill on your new Echo Show and #AskAlexa https://t.…",FALSE,0,NA,2017-06-29 01:44:17,FALSE,NA,"880240474451259396",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adrianherritt",6,TRUE,FALSE,NA,NA
"20","RT @CBJBurns: .@CapitalOne co-founder Nigel Morris talks #fintech in Charlotte via @CBJnewsroom https://t.co/kr7wnlBTcE @AvidAutomates @nex…",FALSE,0,NA,2017-06-29 01:35:32,FALSE,NA,"880238270801600512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ab_hi_",2,TRUE,FALSE,NA,NA
"21","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-29 01:03:49,FALSE,NA,"880230288110047232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrGambin",16,TRUE,FALSE,NA,NA
"22","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-29 00:54:27,FALSE,NA,"880227933880758273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandy_cannes",17,TRUE,FALSE,NA,NA
"23","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-29 00:54:21,FALSE,NA,"880227908857602048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandy_cannes",12,TRUE,FALSE,NA,NA
"24","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-29 00:53:53,FALSE,NA,"880227788929851392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dandy_cannes",22,TRUE,FALSE,NA,NA
"25","RT @MacroPru: US bank stress tests: https://t.co/UT2iYyo4t7 .. https://t.co/HWmoJXMc6f .. https://t.co/y9lLgSMQGf everybody passed https://…",FALSE,0,NA,2017-06-29 00:38:18,FALSE,NA,"880223867758821376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrtdsastr",6,TRUE,FALSE,NA,NA
"26","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-29 00:34:46,FALSE,NA,"880222977438109697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thetasteofla",12,TRUE,FALSE,NA,NA
"27","@SorenSpicknall It started as ING Direct’s (an online only bank from the Netherlands) only retail outlet, in Gold C… https://t.co/wQ03OcOPiI",FALSE,1,"SorenSpicknall",2017-06-28 23:52:46,TRUE,"880185351276339200","880212409159385088","3302114107","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","ChiBuildings",0,FALSE,FALSE,NA,NA
"28","RT @jennysurane: Capital One was the lone bank to stumble in Fed’s stress tests, getting conditional approval to distribute capital: https:…",FALSE,0,NA,2017-06-28 23:40:59,FALSE,NA,"880209445212614656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WarrenBingham",1,TRUE,FALSE,NA,NA
"29","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 23:40:20,FALSE,NA,"880209280535674880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndulgeLA",17,TRUE,FALSE,NA,NA
"30","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 23:40:18,FALSE,NA,"880209270913900544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IndulgeLA",12,TRUE,FALSE,NA,NA
"31","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 23:38:52,FALSE,NA,"880208909029392384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vegas2LAMag",12,TRUE,FALSE,NA,NA
"32","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 23:37:14,FALSE,NA,"880208500676153344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wine_festival",22,TRUE,FALSE,NA,NA
"33","Capital One was the lone bank to stumble in Fed’s stress tests, getting conditional approval to distribute capital: https://t.co/pd96ZJcqqH",FALSE,0,NA,2017-06-28 23:36:35,FALSE,NA,"880208336100229121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jennysurane",1,FALSE,FALSE,NA,NA
"34","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 23:35:31,FALSE,NA,"880208067341701120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoroozFestival",12,TRUE,FALSE,NA,NA
"35","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 23:34:31,FALSE,NA,"880207817583378432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BCLONA",22,TRUE,FALSE,NA,NA
"36","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 23:34:11,FALSE,NA,"880207734079016960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BCLONA",12,TRUE,FALSE,NA,NA
"37","RT @MacroPru: US bank stress tests: https://t.co/UT2iYyo4t7 .. https://t.co/HWmoJXMc6f .. https://t.co/y9lLgSMQGf everybody passed https://…",FALSE,0,NA,2017-06-28 23:26:35,FALSE,NA,"880205818708336644",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaoloBarucca",6,TRUE,FALSE,NA,NA
"38","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 23:24:45,FALSE,NA,"880205360081940480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EatDrinkRepeatV",12,TRUE,FALSE,NA,NA
"39","RT @MacroPru: US bank stress tests: https://t.co/UT2iYyo4t7 .. https://t.co/HWmoJXMc6f .. https://t.co/y9lLgSMQGf everybody passed https://…",FALSE,0,NA,2017-06-28 23:20:59,FALSE,NA,"880204408801423360",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","macropru2",6,TRUE,FALSE,NA,NA
"40","US bank stress tests: https://t.co/UT2iYyo4t7 .. https://t.co/HWmoJXMc6f .. https://t.co/y9lLgSMQGf everybody passed https://t.co/QY8v2WQbMl",FALSE,5,NA,2017-06-28 23:19:32,FALSE,NA,"880204046669406213",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MacroPru",6,FALSE,FALSE,NA,NA
"41","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:57:38,FALSE,NA,"880198532975677440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBeerDoc",17,TRUE,FALSE,NA,NA
"42","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:56:16,FALSE,NA,"880198192075128833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalabasasMom",17,TRUE,FALSE,NA,NA
"43","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 22:55:28,FALSE,NA,"880197988466827264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CalabasasMom",12,TRUE,FALSE,NA,NA
"44","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 22:55:06,FALSE,NA,"880197894988414980",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thetasteofla",22,TRUE,FALSE,NA,NA
"45","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 22:46:11,FALSE,NA,"880195653061693440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarmelWineFood",22,TRUE,FALSE,NA,NA
"46","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:45:58,FALSE,NA,"880195599064113152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarmelWineFood",17,TRUE,FALSE,NA,NA
"47","RT @MKTWgoldstein: 33 out of 34 banks get plans approved. Capital One needs to resubmit but got conditional OK. AmEx scaled theirs back htt…",FALSE,0,NA,2017-06-28 22:43:45,FALSE,NA,"880195042052161536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DorfmanJeffrey",6,TRUE,FALSE,NA,NA
"48","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:43:44,FALSE,NA,"880195037539180545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoroozFestival",17,TRUE,FALSE,NA,NA
"49","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:42:35,FALSE,NA,"880194746055917568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EatDrinkRepeatV",17,TRUE,FALSE,NA,NA
"50","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 22:40:34,FALSE,NA,"880194241141526529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyBeerFestival",17,TRUE,FALSE,NA,NA
"51","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 22:40:10,FALSE,NA,"880194139991810048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyBeerFestival",22,TRUE,FALSE,NA,NA
"52","@CapitalOne When will you let regular Capital One Bank customers to use #Zelle for P2P payments, and not just Capital One 360 customers?! <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,0,"CapitalOne",2017-06-28 22:35:31,FALSE,NA,"880192966756904962","364477412","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","paddyfung",0,FALSE,FALSE,NA,NA
"53","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:31:17,FALSE,NA,"880191902620020736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bigguwoppp_",6,TRUE,FALSE,NA,NA
"54","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:31:06,FALSE,NA,"880191856608509952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyGIRLisssPINKY",6,TRUE,FALSE,NA,NA
"55","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:30:48,FALSE,NA,"880191780813197312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LightskinnCam",6,TRUE,FALSE,NA,NA
"56","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:30:34,FALSE,NA,"880191722202025984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Dessssssy",6,TRUE,FALSE,NA,NA
"57","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:30:12,FALSE,NA,"880191629604265984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shabiluvs2eat",6,TRUE,FALSE,NA,NA
"58","RT @ice2twice: If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Farg…",FALSE,0,NA,2017-06-28 22:29:56,FALSE,NA,"880191563950956545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueennnSa",6,TRUE,FALSE,NA,NA
"59","If You Bank At Any 1 Of These Banks And Wana Make $ Dm Me Now! 

Chase Citi TD Boa Citizens Santander Capital One Wells Fargo Pnc",FALSE,0,NA,2017-06-28 22:28:38,FALSE,NA,"880191235331428353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ice2twice",6,FALSE,FALSE,NA,NA
"60","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 22:24:20,FALSE,NA,"880190154367016960",NA,"<a href=""http://www.likenoother.it/P"" rel=""nofollow"">WINE_app1</a>","TweetWineBOT",12,TRUE,FALSE,NA,NA
"61","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 22:24:20,FALSE,NA,"880190152915726336",NA,"<a href=""http://www.likenoother.it/P"" rel=""nofollow"">WINE_app0</a>","TwitItalianWine",12,TRUE,FALSE,NA,NA
"62","RT @AlanSemsar: Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons @regentcruises…",FALSE,0,NA,2017-06-28 22:15:18,FALSE,NA,"880187881947447296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wine_festival",12,TRUE,FALSE,NA,NA
"63","Look ma I can fly @CapitalOne the Capital One Cafe VIP @CapitalOneCafe bowtie and all #TheShah @ShopCommons… https://t.co/veoEit3gES",FALSE,28,NA,2017-06-28 22:13:50,TRUE,NA,"880187511611379712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanSemsar",12,FALSE,FALSE,NA,NA
"64","Banks boost dividends, buybacks after Fed’s stress test, except for Capital One - The Tell - MarketWatch https://t.co/AWS0wTZj7h",FALSE,0,NA,2017-06-28 22:12:28,FALSE,NA,"880187169653964804",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bkbk1954",0,FALSE,FALSE,NA,NA
"65","@CapitalOne This is for Capital One Bank, not Credit Card - if that matters.",FALSE,0,"AndrewAlex1992",2017-06-28 22:09:58,FALSE,"880185618952859650","880186538679820288","52184138","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndrewAlex1992",0,FALSE,FALSE,NA,NA
"66","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:49:14,FALSE,NA,"880181321691144192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vegas2LAMag",17,TRUE,FALSE,NA,NA
"67","RT @wine_festival: #IdPassALaw to eat pastries everyday! Bread Lounge so tasty at the Capital One VIP experience. can't wait to see what's…",FALSE,0,NA,2017-06-28 21:47:29,FALSE,NA,"880180880488013825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYCFOODandWINE",22,TRUE,FALSE,NA,NA
"68","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:47:08,FALSE,NA,"880180790570635264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYCFOODandWINE",17,TRUE,FALSE,NA,NA
"69","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-28 21:45:07,FALSE,NA,"880180284867592192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","handsome_inv",16,TRUE,FALSE,NA,NA
"70","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:39:29,FALSE,NA,"880178867847258112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1BoomerWilliams",17,TRUE,FALSE,NA,NA
"71","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:38:05,FALSE,NA,"880178514628009984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanSemsar",17,TRUE,FALSE,NA,NA
"72","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-28 21:30:48,FALSE,NA,"880176683214622720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RichardGoode",16,TRUE,FALSE,NA,NA
"73","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:26:27,FALSE,NA,"880175586206818304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BCLONA",17,TRUE,FALSE,NA,NA
"74","RT @wine_festival: SURO CHA Hang Over No More, Calabasas Malibu Food &amp; Wine presented by Capital One https://t.co/Mluis1atFp @CapitalOne @C…",FALSE,0,NA,2017-06-28 21:26:07,FALSE,NA,"880175504472498176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thetasteofla",17,TRUE,FALSE,NA,NA
"75","RT @MKTWgoldstein: 33 out of 34 banks get plans approved. Capital One needs to resubmit but got conditional OK. AmEx scaled theirs back htt…",FALSE,0,NA,2017-06-28 21:24:22,FALSE,NA,"880175061776433153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grobb2000",6,TRUE,FALSE,NA,NA
"76","RT @TheStreet: Breaking - Fed approves capital-payout plans at 34 biggest U.S. banks https://t.co/pvis0tbChy",FALSE,0,NA,2017-06-28 21:24:07,FALSE,NA,"880175000199643136",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AlertTrade",6,TRUE,FALSE,NA,NA
"77","RT @Schuldensuehner: Oops! Fed Stress Test results out. #Subprime lender Capital One was sole bank to stumble in 2017 tests. Must improve r…",FALSE,0,NA,2017-06-28 21:23:37,FALSE,NA,"880174875981250560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cvarela12",16,TRUE,FALSE,NA,NA
